name,brand,opening_hours,lat,lon,city,state,warehouse_id,customer_id,segment,geofence_radius_m
Coppel,Coppel,,17.0977308,-96.7491203,San Jeronimo Yahuiche,Oaxaca,CED003,0534404858,bronze,150
Coppel,Coppel,,17.1223016,-96.7635465,San Jeronimo Yahuiche,Oaxaca,CED003,0779273254,silver,150
Coppel,,,19.5258281,-99.1416426,Colonia Lindavista,Mexico,CED001,0202214960,bronze,150
Campus Digital Coppel,,,24.7099521,-107.3879021,El Diez,Sinaloa,CED002,0149921365,gold,150
Coppel,Coppel,,16.4444412,-95.0277125,Juchitan de Zaragoza,Oaxaca,CED003,0063185527,gold,150
Coppel Patio Ayotla,Coppel,,19.3105532,-98.9226623,Ixtapaluca,Mexico,CED001,0651674411,bronze,150
Coppel Periférico,Coppel,,19.4202315,-99.056621,Colonia Gustavo Baz Prada,Mexico,CED001,0344523373,gold,150
Coppel,Coppel,,21.0926671,-89.2850418,Motul,Yucatan,CED003,0679519301,gold,150
Coppel,Coppel,,18.364407,-95.7959749,Cosamaloapan de Carpio,Veracruz,CED001,0193217739,bronze,150
Coppel,Coppel,,18.238493,-96.1350503,Colonia Adolfo Ruiz Cortines (Colonia Obrera),Veracruz,CED001,0008042571,silver,150
BanCoppel,,,19.4370974,-100.3589296,Heroica Zitacuaro,Michoacan,CED001,0631735683,silver,150
Coppel,Coppel,,26.0558469,-98.3645135,Reynosa,Tamaulipas,CED002,0505939268,gold,150
Coppel,Coppel,,26.0499175,-98.347353,Reynosa,Tamaulipas,CED002,0065201236,silver,150
Campus Digital Coppel,,,24.709767,-107.3879682,El Diez,Sinaloa,CED002,0340992173,silver,150
Coppel,Coppel,,14.9094289,-92.2632205,Tapachula,Chiapas,CED003,0415836920,gold,150
Coppel,Coppel,"Mo-Sa 10:00-20:00,Su 10:00-18:00",19.3280265,-98.9481145,San Isidro,Mexico,CED001,0311906774,silver,150
Deportivo Coppel,,,24.7999424,-107.4568895,Culiacan,Sinaloa,CED002,0030272173,gold,150
Coppel,Coppel,,30.7119461,-112.1489831,Heroica Caborca,Sonora,CED002,0270517669,silver,150
Coppel,Coppel,,30.7141852,-112.1474664,Heroica Caborca,Sonora,CED002,0293824714,gold,150
Coppel,Coppel,,31.8642463,-112.8547551,Sonoyta,Sonora,CED002,0683224081,silver,150
Coppel,Coppel,,29.0626492,-110.9899515,Hermosillo,Sonora,CED002,0954278029,bronze,150
Coppel Tezontle,Coppel,,19.3878171,-99.1116005,Iztacalco,Mexico City,CED001,0221709656,gold,150
Coppel,Coppel,,19.3157124,-99.0716883,Iztapalapa,Mexico City,CED001,0981861436,silver,150
Coppel,Coppel,,19.1912654,-96.134812,Veracruz,Veracruz,CED001,0396892961,gold,150
Coppel,Coppel,"Mo-Sa 10:00-20:00, Su 10:00-17:00",18.7712661,-95.7613569,Heroica Alvarado,Veracruz,CED001,0070255934,silver,150
Coppel,Coppel,,32.6231854,-115.4946015,Mexicali,Baja California,CED002,0599008037,silver,150
Coppel,Coppel,,18.4197349,-95.1109712,Catemaco,Veracruz,CED001,0965869311,silver,150
Coppel,Coppel,,18.4482923,-95.2127197,San Andres Tuxtla,Veracruz,CED001,0644063266,silver,150
Coppel,Coppel,,18.4632856,-95.3014185,Santiago Tuxtla,Veracruz,CED001,0337306514,silver,150
Coppel,Coppel,,18.4656805,-95.2996986,Santiago Tuxtla,Veracruz,CED001,0783117812,bronze,150
Coppel,Coppel,,18.9726202,-96.7238222,Paso del Macho,Veracruz,CED001,0692456291,silver,150
Coppel,Coppel,,20.5351692,-97.470424,Poza Rica de Hidalgo,Veracruz,CED001,0034212152,silver,150
Coppel,Coppel,,20.5476464,-97.4504064,Poza Rica de Hidalgo,Veracruz,CED001,0938168216,bronze,150
Coppel,Coppel,,20.9472446,-97.3852691,La Victoria (La Penita),Veracruz,CED001,0317115416,bronze,150
Coppel,Coppel,,21.190898,-97.7425024,Cerro Azul,Veracruz,CED001,0255299873,silver,150
Coppel,Coppel,,20.9496715,-97.4207319,Tuxpan de Rodriguez Cano,Veracruz,CED001,0191152708,silver,150
Coppel,Coppel,,19.9256102,-96.85485,Misantla,Veracruz,CED001,0700034914,silver,150
Coppel,Coppel,,20.6489053,-103.7087165,Tala,Jalisco,CED001,0210117588,silver,150
Coppel,Coppel,,19.4270523,-102.0254648,Toreo Bajo (El Toreo Bajo),Michoacan,CED001,0639860651,gold,150
Coppel,Coppel,Mo-Sa 10:00-20:00; Su 10:00-19:00,19.4688811,-99.1756008,Azcapotzalco,Mexico City,CED001,0342443747,silver,150
Coppel,Coppel,,19.4534036,-96.9626844,Coatepec,Veracruz,CED001,0227970209,silver,150
Coppel,Coppel,,21.3511571,-97.6874569,Naranjos,Veracruz,CED001,0271835596,silver,150
Coppel,Coppel,,19.6811095,-103.4747755,Ciudad Guzman,Jalisco,CED001,0839373614,bronze,150
Coppel,Coppel,,21.4368893,-98.8756694,Villa Terrazas,San Luis Potosi,CED001,0662888131,silver,150
Coppel,Coppel,,19.2428946,-103.7374766,Colima,Colima,CED001,0855925481,silver,150
Coppel,Coppel,,18.0309849,-95.5299749,Juan Rodriguez Clara,Veracruz,CED001,0503118134,bronze,150
Coppel,Coppel,,17.8303498,-95.8144538,Playa Vicente,Veracruz,CED001,0071207350,gold,150
Coppel,Coppel,,18.8102684,-98.9544041,Cuautla Morelos,Morelos,CED001,0479361081,bronze,150
Coppel,Coppel,,20.1125231,-98.7731278,Pachuca de Soto,Hidalgo,CED001,0026611412,bronze,150
Coppel,Coppel,,19.2532967,-103.7198032,Colima,Colima,CED001,0672924652,bronze,150
Coppel,Coppel,,18.770616,-96.1719995,Piedras Negras,Veracruz,CED001,0454200371,bronze,150
Coppel,Coppel,,18.1081356,-95.8809093,Estacion Dobladero,Veracruz,CED001,0094810242,silver,150
Coppel,Coppel,,18.1107517,-95.8802549,Estacion Dobladero,Veracruz,CED001,0017617436,bronze,150
Coppel,Coppel,,19.2425796,-103.7386002,Colima,Colima,CED001,0359284694,silver,150
Coppel,Coppel,,20.5749361,-101.1994598,Salamanca,Guanajuato,CED001,0268386718,gold,150
Coppel,Coppel,,18.8130332,-96.7202005,Cuitlahuac,Veracruz,CED001,0209771637,bronze,150
Coppel,Coppel,,21.1759651,-101.6627645,Leon,Guanajuato,CED001,0011145011,silver,150
Coppel,Coppel,,29.0366635,-110.9383506,Hermosillo,Sonora,CED002,0999019055,bronze,150
Coppel,Coppel,,19.0468316,-96.4229,Soledad de Doblado,Veracruz,CED001,0570913054,bronze,150
Coppel,Coppel,,19.0962479,-96.3352289,Manlio Fabio Altamirano,Veracruz,CED001,0949186809,silver,150
Coppel,Coppel,,20.5065947,-103.2055893,Galaxia Bonito Jalisco,Jalisco,CED001,0460857610,silver,150
Coppel,Coppel,,19.2402133,-103.7228562,Colima,Colima,CED001,0258216294,bronze,150
CEDIS COPPEL TEXCOCO,,,19.4478001,-98.9003615,Colonia Lazaro Cardenas,Mexico,CED001,0641252626,bronze,150
Coppel,,,19.2904026,-99.7346122,San Miguel Zinacantepec,Mexico,CED001,0264420120,bronze,150
Coppel,Coppel,,21.8883603,-102.2512718,Aguascalientes,Aguascalientes,CED001,0243374573,gold,150
Coppel,Coppel,,20.3983089,-89.5403199,Ticul,Yucatan,CED003,0085736732,gold,150
Coppel,Coppel,,18.8588344,-97.3752727,San Jose Esperanza,Puebla,CED001,0734390562,gold,150
Coppel,Coppel,,19.2730834,-103.7370119,Ciudad de Villa de Alvarez,Colima,CED001,0961184012,gold,150
Coppel Estanzuela,,,25.5867113,-100.2569875,Bosques de San Pedro,Nuevo Leon,CED002,0425726838,silver,150
Tienda Coppel,,,19.7433991,-99.1779806,Teoloyucan,Mexico,CED001,0354381313,silver,150
Coppel,Coppel,,25.5364057,-103.3562548,Fraccionamiento la Noria,Coahuila,CED002,0020947238,gold,150
Coppel,Coppel,,19.9732122,-102.2956267,Zamora,Michoacan,CED001,0727848094,gold,150
Coppel,,,22.8979807,-109.9569919,Las Palmas,Baja California Sur,CED002,0306864533,bronze,150
Coppel,Coppel,,19.9852305,-102.2819183,Zamora,Michoacan,CED001,0041830233,silver,150
Coppel,Coppel,,19.1941076,-96.1385138,Veracruz,Veracruz,CED001,0625653746,bronze,150
Coppel,Coppel,,19.0440757,-98.0545466,Amozoc de Mota,Puebla,CED001,0964698377,silver,150
Coppel,Coppel,,19.5053743,-96.8907345,Lomas Verdes,Veracruz,CED001,0138893490,silver,150
Coppel,Coppel,,19.0954624,-104.3031347,Tapeixtles,Colima,CED001,0056895087,silver,150
Coppel,,,22.4898754,-105.3682317,Acaponeta,Nayarit,CED001,0992989479,silver,150
Coppel,Coppel,,19.505986,-96.8640661,Las Trancas,Veracruz,CED001,0395759644,bronze,150
Coppel,Coppel,,19.5679126,-96.9173929,El Pueblito (Garbanzal),Veracruz,CED001,0717193016,bronze,150
Coppel,Coppel,,29.8444427,-107.4700421,Buenaventura,Chihuahua,CED002,0584528762,gold,150
Coppel,Coppel,,19.6227663,-96.7335439,Alto Lucero,Veracruz,CED001,0997337732,silver,150
Coppel,Coppel,,17.9819054,-94.5419841,Minatitlan,Veracruz,CED001,0884533561,silver,150
Coppel,,,19.34384,-99.1909701,Alvaro Obregon,Mexico City,CED001,0642070512,silver,150
Coppel,Coppel,,32.6476382,-115.5325562,Vinas del Sol,Baja California,CED002,0790654194,silver,150
Coppel,Coppel,,32.6559015,-115.5054746,Calexico,California,CED002,0820334292,gold,150
Coppel Canadá,,,21.9858073,-99.0171691,Ciudad Valles,San Luis Potosi,CED001,0780734780,silver,150
Coppel,Coppel,,32.6593411,-115.4778831,Calexico,California,CED002,0464751135,silver,150
Coppel,Coppel,,19.8251503,-97.3606685,Teziutlan,Puebla,CED001,0586796743,bronze,150
Coppel,Coppel,Mo-Sa 09:00-19:00; Su 10:00-19:00,15.7632317,-96.1294702,Crucecita,Oaxaca,CED003,0017894648,bronze,150
Coppel,Coppel,,18.6026201,-96.6872428,Cosolapa,Veracruz,CED001,0101910280,silver,150
Coppel,Coppel,,19.3380821,-90.7271492,Champoton,Campeche,CED003,0825964282,silver,150
Coppel,Coppel,,20.9504769,-89.6488455,Merida,Yucatan,CED003,0804928407,silver,150
Coppel Plaza El Salto,,,23.7876877,-105.3516732,El Salto,Durango,CED002,0091232663,bronze,150
Coppel,Coppel,,18.6216699,-99.3228994,Puente de Ixtla,Morelos,CED001,0260694936,bronze,150
Coppel,Coppel,,19.1593182,-96.1118707,Veracruz,Veracruz,CED001,0900541058,gold,150
Coppel,Coppel,Mo-Su 09:00-19:00,19.8877032,-102.2078006,Tangancicuaro de Arista,Mexico,CED001,0460481842,silver,150
Coppel,Coppel,,19.4394253,-98.9312214,Santa Martha,Mexico,CED001,0101488211,silver,150
Coppel,Coppel,Mo-Sa 10:00-20:00; Su 10:30-17:00,20.7186836,-100.758339,Comonfort,Guanajuato,CED001,0413597688,gold,150
Estacionamiento Coppel,,,20.7186779,-100.7584359,Comonfort,Guanajuato,CED001,0194659191,silver,150
Coppel,Coppel,,19.556757,-99.1810766,Tlalnepantla,Mexico,CED001,0099211382,bronze,150
Coppel,Coppel,,19.1901938,-96.1388487,Veracruz,Veracruz,CED001,0818193641,silver,150
Coppel,,,19.6308171,-103.421848,Zapotiltic,Jalisco,CED001,0871723313,silver,150
Coppel Henequén Umán,,,20.8831393,-89.7466412,Uman,Yucatan,CED003,0905223096,gold,150
Coppel,Coppel,,19.4423269,-99.1367055,Cuauhtemoc,Mexico City,CED001,0643372069,gold,150
Coppel,Coppel,,28.1958034,-105.4595966,Ciudad Delicias,Chihuahua,CED002,0430251745,silver,150
Coppel,Coppel,,16.2309605,-95.2096075,La Noria,Oaxaca,CED003,0735821184,silver,150
Coppel,Coppel,,23.0996842,-109.7263885,San Jose del Cabo,Baja California Sur,CED002,0210171113,bronze,150
Coppel,Coppel,,21.4521837,-104.8988064,Xalisco,Nayarit,CED001,0829133369,bronze,150
Coppel,Coppel,,18.9223485,-103.882818,Tecoman,Colima,CED001,0034464051,bronze,150
Coppel,Coppel,,24.8645202,-99.5627381,Linares,Nuevo Leon,CED002,0707975932,silver,150
Coppel,Coppel,,20.348441,-102.0338726,La Piedad Cavadas,Michoacan,CED001,0640757067,bronze,150
Coppel,Coppel,Mo-Su 09:00-19:00,24.8088535,-107.3974062,Culiacan,Sinaloa,CED002,0945045472,silver,150
Coppel,Coppel,Mo-Su 09:00-19:30,24.806338,-107.3961417,Culiacan,Sinaloa,CED002,0224984961,silver,150
Coppel,Coppel,,27.8787365,-101.5166664,Melchor Muzquiz,Coahuila,CED002,0175036596,gold,150
Coppel,Coppel,,19.1976658,-96.1367453,Veracruz,Veracruz,CED001,0214955321,gold,150
Coppel,Coppel,,19.0836156,-102.355927,Apatzingan,Michoacan,CED001,0105186559,bronze,150
Coppel,Coppel,,32.2920679,-115.0947467,Guadalupe Victoria,Baja California,CED002,0746872938,silver,150
Coppel,Coppel,,19.3681501,-96.3751873,Cabezas,Veracruz,CED001,0946680928,silver,150
Coppel,Coppel,,19.6423965,-99.2063587,Cuautitlan Izcalli,Mexico,CED001,0548559433,bronze,150
